,index,id,name,images,imageAlt,tax,businessUnit,showSexualContent,productGroupId,hasReviewPhoto,cardType,sections,variants,categoryHierarchy,categoryId,categoryName,url,merchantId,campaignId,promotions,rushDeliveryDuration,freeCargo,campaignName,listingId,winnerVariant,itemNumber,discountedPriceInfo,hasVideoContent,hasCrossPromotion,hasCollectableCoupon,sameDayShipping,lowestPriceDuration,isLegalRequirementConfirmed,badges,brand.id,brand.name,ratingScore.averageRating,ratingScore.totalCount,price.sellingPrice,price.originalPrice,price.discountedPrice,price.buyingPrice,stamps,collectableCouponDiscount
1359,15,242883008,Krem Rengi Rübik Küp Bubble Ve 2'li Pembe Düğüm Soya Mum Seti %100 Vegan Dekoratif Kokulu Mum,"['/ty335/product/media/images/20220217/21/52097414/390204772/1/1_org_zoom.jpg', '/ty335/product/media/images/20220217/21/52097414/390204772/2/2_org_zoom.jpg']",La Perla Krem Rengi Rübik Küp Bubble Ve 2'li Pembe Düğüm Soya Mum Seti %100 Vegan Dekoratif Kokulu Mum,18,Ev Dekorasyon,True,210521231,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 39, 'buyingPrice': 0, 'originalPrice': 39, 'sellingPrice': 39}, 'listingId': '3a54ccce4a35108bd8ea5023a4ca94f4', 'campaignId': 61, 'merchantId': 546556, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/la-perla/krem-rengi-rubik-kup-bubble-ve-2-li-pembe-dugum-soya-mum-seti-100-vegan-dekoratif-kokulu-mum-p-242883008?boutiqueId=61&merchantId=546556,546556,61,[],24,False,Tüm Ürünler,3a54ccce4a35108bd8ea5023a4ca94f4,Tek Ebat,390204772,,False,False,False,False,,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}]",14412,La Perla,,,39.0,39.0,39.0,0,,
1360,16,242768786,Pembe Bubble Soya Mum Ve Ikili Pembe Düğüm Soya Mum Seti %100 Vegan,"['/ty333/product/media/images/20220217/18/51970584/390030589/1/1_org_zoom.jpg', '/ty333/product/media/images/20220217/18/51970584/390030589/2/2_org_zoom.jpg']",La Perla Pembe Bubble Soya Mum Ve Ikili Pembe Düğüm Soya Mum Seti %100 Vegan,18,Ev Dekorasyon,True,210416325,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 39, 'buyingPrice': 0, 'originalPrice': 39, 'sellingPrice': 39}, 'listingId': '07370ed331cd4c0b26a92289382b2456', 'campaignId': 61, 'merchantId': 546556, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/la-perla/pembe-bubble-soya-mum-ve-ikili-pembe-dugum-soya-mum-seti-100-vegan-p-242768786?boutiqueId=61&merchantId=546556,546556,61,[],24,False,Tüm Ürünler,07370ed331cd4c0b26a92289382b2456,Tek Ebat,390030589,,False,False,False,False,,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}]",14412,La Perla,,,39.0,39.0,39.0,0,,
1361,17,242698747,Pembe 2'li Rübik Küp Bubble Ve Pembe Tekli Düğüm Soya Mum Seti %100 Vegan Dekoratif Kokulu Mum,"['/ty334/product/media/images/20220217/17/51899223/389942770/1/1_org_zoom.jpg', '/ty334/product/media/images/20220217/17/51899223/389942770/2/2_org_zoom.jpg']",La Perla Pembe 2'li Rübik Küp Bubble Ve Pembe Tekli Düğüm Soya Mum Seti %100 Vegan Dekoratif Kokulu Mum,18,Ev Dekorasyon,True,210353318,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 39, 'buyingPrice': 0, 'originalPrice': 39, 'sellingPrice': 39}, 'listingId': 'af6585f3d64a7ecb5cd24d868b979803', 'campaignId': 61, 'merchantId': 546556, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/la-perla/pembe-2-li-rubik-kup-bubble-ve-pembe-tekli-dugum-soya-mum-seti-100-vegan-dekoratif-kokulu-mum-p-242698747?boutiqueId=61&merchantId=546556,546556,61,[],24,False,Tüm Ürünler,af6585f3d64a7ecb5cd24d868b979803,Tek Ebat,389942770,,False,False,False,False,,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}]",14412,La Perla,5.0,1.0,39.0,39.0,39.0,0,,
1362,18,242650290,Pembe Renk 3'lü Rübik Küp Bubble Soya Mum Seti Vegan Dekoratif Moramora Kokulu Mum,"['/ty334/product/media/images/20220217/16/51848819/389880810/1/1_org_zoom.jpg', '/ty333/product/media/images/20220217/16/51848819/389880810/2/2_org_zoom.jpg', '/ty334/product/media/images/20220217/16/51848819/389880810/3/3_org_zoom.jpg', '/ty333/product/media/images/20220217/16/51848819/389880810/4/4_org_zoom.jpg']",La Perla Pembe Renk 3'lü Rübik Küp Bubble Soya Mum Seti Vegan Dekoratif Moramora Kokulu Mum,18,Ev Dekorasyon,True,210306656,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 39, 'buyingPrice': 0, 'originalPrice': 39, 'sellingPrice': 39}, 'listingId': '0b06151b31dd70155b29985077097102', 'campaignId': 61, 'merchantId': 546556, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/la-perla/pembe-renk-3-lu-rubik-kup-bubble-soya-mum-seti-vegan-dekoratif-moramora-kokulu-mum-p-242650290?boutiqueId=61&merchantId=546556,546556,61,[],24,False,Tüm Ürünler,0b06151b31dd70155b29985077097102,Tek Ebat,389880810,,False,False,False,False,,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}]",14412,La Perla,4.75,4.0,39.0,39.0,39.0,0,,
1363,19,242650005,Sarılan Sevgili Ve 2'li Kalpli Mum Pembe Renk Mum Seti %100 Vegan Dekoratif Moramora Kokulu Mum,"['/ty334/product/media/images/20220217/16/51848492/389880508/1/1_org_zoom.jpg', '/ty333/product/media/images/20220217/16/51848492/389880508/2/2_org_zoom.jpg', '/ty333/product/media/images/20220217/16/51848492/389880508/3/3_org_zoom.jpg']",La Perla Sarılan Sevgili Ve 2'li Kalpli Mum Pembe Renk Mum Seti %100 Vegan Dekoratif Moramora Kokulu Mum,18,Ev Dekorasyon,True,210306403,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 39, 'buyingPrice': 0, 'originalPrice': 39, 'sellingPrice': 39}, 'listingId': '04576bfae87c97bb77f0d0f625ba48ea', 'campaignId': 61, 'merchantId': 546556, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/la-perla/sarilan-sevgili-ve-2-li-kalpli-mum-pembe-renk-mum-seti-100-vegan-dekoratif-moramora-kokulu-mum-p-242650005?boutiqueId=61&merchantId=546556,546556,61,[],24,False,Tüm Ürünler,04576bfae87c97bb77f0d0f625ba48ea,Tek Ebat,389880508,,False,False,False,False,,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}]",14412,La Perla,3.7142857142857144,7.0,39.0,39.0,39.0,0,,
1364,20,647390843,"Soya Mum, %100 Doğal, Vegan, El Yapımı, Dekoratif, Kokulu Mini Burgu Mum","['/ty726/product/media/images/20230210/16/279081430/855091093/1/1_org_zoom.jpg', '/ty728/product/media/images/20230210/16/279081430/855091093/2/2_org_zoom.jpg']","Hytte Candle Soya Mum, %100 Doğal, Vegan, El Yapımı, Dekoratif, Kokulu Mini Burgu Mum",18,Ev Dekorasyon,True,505165106,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 37.99, 'buyingPrice': 0, 'originalPrice': 37.99, 'sellingPrice': 37.99}, 'listingId': 'd45809843cd15ba4fc329ac1b63b0546', 'campaignId': 61, 'merchantId': 752444, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/hytte-candle/soya-mum-100-dogal-vegan-el-yapimi-dekoratif-kokulu-mini-burgu-mum-p-647390843?boutiqueId=61&merchantId=752444,752444,61,[],0,False,Tüm Ürünler,d45809843cd15ba4fc329ac1b63b0546,Tek Ebat,855091093,,False,False,False,False,,False,[],1786888,Hytte Candle,,,37.99,37.99,37.99,0,,
1365,21,647378236,"Soya Mum, %100 Doğal, Vegan, El Yapımı,dekoratif,kokulu Gri Ay Yüz Mum","['/ty727/product/media/images/20230210/16/279066735/855072464/1/1_org_zoom.jpg', '/ty726/product/media/images/20230210/16/279066735/855072464/2/2_org_zoom.jpg']","Hytte Candle Soya Mum, %100 Doğal, Vegan, El Yapımı,dekoratif,kokulu Gri Ay Yüz Mum",18,Ev Dekorasyon,True,505154535,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 37.99, 'buyingPrice': 0, 'originalPrice': 37.99, 'sellingPrice': 37.99}, 'listingId': 'b768e181bdea7206f74cb6d30ea7e30c', 'campaignId': 61, 'merchantId': 752444, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/hytte-candle/soya-mum-100-dogal-vegan-el-yapimi-dekoratif-kokulu-gri-ay-yuz-mum-p-647378236?boutiqueId=61&merchantId=752444,752444,61,[],0,False,Tüm Ürünler,b768e181bdea7206f74cb6d30ea7e30c,Tek Ebat,855072464,,False,False,False,False,,False,[],1786888,Hytte Candle,,,37.99,37.99,37.99,0,,
1366,22,647337730,"Soya Mum, %100 Doğal, Vegan, El Yapımı, Dekoratif, Kokulu Piramit Mum","['/ty726/product/media/images/20230210/15/279020734/855012814/1/1_org_zoom.jpg', '/ty726/product/media/images/20230210/15/279020734/855012814/2/2_org_zoom.jpg']","Hytte Candle Soya Mum, %100 Doğal, Vegan, El Yapımı, Dekoratif, Kokulu Piramit Mum",18,Ev Dekorasyon,True,505116936,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 37.99, 'buyingPrice': 0, 'originalPrice': 37.99, 'sellingPrice': 37.99}, 'listingId': '16ffefe4c03d9ba4472c0896424b92a6', 'campaignId': 61, 'merchantId': 752444, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/hytte-candle/soya-mum-100-dogal-vegan-el-yapimi-dekoratif-kokulu-piramit-mum-p-647337730?boutiqueId=61&merchantId=752444,752444,61,[],0,False,Tüm Ürünler,16ffefe4c03d9ba4472c0896424b92a6,Tek Ebat,855012814,,False,False,False,False,,False,[],1786888,Hytte Candle,,,37.99,37.99,37.99,0,,
1367,23,242650351,Venüs Kadın Figürü Gri Renk 3'lü Soya Mum Seti %100 Vegan Dekoratif Çikolata Kokulu Mum,"['/ty335/product/media/images/20220217/16/51848899/389880875/1/1_org_zoom.jpg', '/ty334/product/media/images/20220217/16/51848899/389880875/2/2_org_zoom.jpg', '/ty333/product/media/images/20220217/16/51848899/389880875/3/3_org_zoom.jpg']",La Perla Venüs Kadın Figürü Gri Renk 3'lü Soya Mum Seti %100 Vegan Dekoratif Çikolata Kokulu Mum,18,Ev Dekorasyon,True,210306707,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 35.9, 'buyingPrice': 0, 'originalPrice': 35.9, 'sellingPrice': 35.9}, 'listingId': '98c4c34cc58fe70eea50f959a774d7c3', 'campaignId': 61, 'merchantId': 546556, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/la-perla/venus-kadin-figuru-gri-renk-3-lu-soya-mum-seti-100-vegan-dekoratif-cikolata-kokulu-mum-p-242650351?boutiqueId=61&merchantId=546556,546556,61,[],24,False,Tüm Ürünler,98c4c34cc58fe70eea50f959a774d7c3,Tek Ebat,389880875,,False,False,False,False,,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}]",14412,La Perla,5.0,4.0,35.9,35.9,35.9,0,,
1368,0,242650096,Koyu Kahverengi Venüs Kadın Büst 3'lü Soya Mum Seti %100 Vegan Dekoratif Çikolata Kokulu Mum,"['/ty333/product/media/images/20220217/16/51848613/389880609/1/1_org_zoom.jpg', '/ty335/product/media/images/20220217/16/51848613/389880609/2/2_org_zoom.jpg', '/ty334/product/media/images/20220217/16/51848613/389880609/3/3_org_zoom.jpg']",La Perla Koyu Kahverengi Venüs Kadın Büst 3'lü Soya Mum Seti %100 Vegan Dekoratif Çikolata Kokulu Mum,18,Ev Dekorasyon,True,210306484,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 35.9, 'buyingPrice': 0, 'originalPrice': 35.9, 'sellingPrice': 35.9}, 'listingId': 'c4257316dc2d0efbbfbd2271963e1160', 'campaignId': 61, 'merchantId': 546556, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/la-perla/koyu-kahverengi-venus-kadin-bust-3-lu-soya-mum-seti-100-vegan-dekoratif-cikolata-kokulu-mum-p-242650096?boutiqueId=61&merchantId=546556,546556,61,[],24,False,Tüm Ürünler,c4257316dc2d0efbbfbd2271963e1160,Tek Ebat,389880609,,False,False,False,False,,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}]",14412,La Perla,,,35.9,35.9,35.9,0,,
1369,1,242649967,Kahverengi Venüs Kadın Büst 3'lü Soya Mum Seti %100 Vegan Dekoratif Çikolata Kokulu Mum,"['/ty335/product/media/images/20220217/16/51848474/389880469/1/1_org_zoom.jpg', '/ty335/product/media/images/20220217/16/51848474/389880469/2/2_org_zoom.jpg']",La Perla Kahverengi Venüs Kadın Büst 3'lü Soya Mum Seti %100 Vegan Dekoratif Çikolata Kokulu Mum,18,Ev Dekorasyon,True,210306365,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 35.9, 'buyingPrice': 0, 'originalPrice': 35.9, 'sellingPrice': 35.9}, 'listingId': 'e167f82d0716f84773dc829d3b7e31b3', 'campaignId': 61, 'merchantId': 546556, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/la-perla/kahverengi-venus-kadin-bust-3-lu-soya-mum-seti-100-vegan-dekoratif-cikolata-kokulu-mum-p-242649967?boutiqueId=61&merchantId=546556,546556,61,[],24,False,Tüm Ürünler,e167f82d0716f84773dc829d3b7e31b3,Tek Ebat,389880469,,False,False,False,False,,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}]",14412,La Perla,,,35.9,35.9,35.9,0,,
1370,2,87396652,Cupcakes %100 Doğal Soya Waxı Vegan Mum,"['/ty76/product/media/images/20210225/20/66990649/146213123/0/0_org_zoom.jpg', '/ty74/product/media/images/20210225/20/66990649/146213123/1/1_org_zoom.jpg', '/ty76/product/media/images/20210225/20/66990649/146213123/2/2_org_zoom.jpg']",Kişisel Tasarımlar Cupcakes %100 Doğal Soya Waxı Vegan Mum,18,Ev Dekorasyon,True,75412500,False,PRODUCT,"[{'id': '101400'}, {'id': '12'}, {'id': '7'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 35.9, 'buyingPrice': 0, 'originalPrice': 35.9, 'sellingPrice': 35.9}, 'listingId': '6d6cc031603292822f8de09c6b8d4209', 'campaignId': 61, 'merchantId': 305839, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/kisisel-tasarimlar/cupcakes-100-dogal-soya-waxi-vegan-mum-p-87396652?boutiqueId=61&merchantId=305839,305839,61,[],0,False,Tüm Ürünler,6d6cc031603292822f8de09c6b8d4209,Tek Ebat,146213123,,False,False,False,False,,False,[],968169,Kişisel Tasarımlar,,,35.9,35.9,35.9,0,,
1371,3,242638297,Krem Rengi Venüs Kadın Büst 3'lü Soya Mum Seti %100 Vegan Dekoratif Vanilya Kokulu Mum,"['/ty335/product/media/images/20220217/16/51836167/389865576/1/1_org_zoom.jpg', '/ty334/product/media/images/20220217/16/51836167/389865576/2/2_org_zoom.jpg', '/ty334/product/media/images/20220217/16/51836167/389865576/3/3_org_zoom.jpg']",La Perla Krem Rengi Venüs Kadın Büst 3'lü Soya Mum Seti %100 Vegan Dekoratif Vanilya Kokulu Mum,18,Ev Dekorasyon,True,210294834,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 34.88, 'buyingPrice': 0, 'originalPrice': 34.88, 'sellingPrice': 34.88}, 'listingId': '75f784c3a5eded17f900dbdfe2b38bb2', 'campaignId': 61, 'merchantId': 546556, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/la-perla/krem-rengi-venus-kadin-bust-3-lu-soya-mum-seti-100-vegan-dekoratif-vanilya-kokulu-mum-p-242638297?boutiqueId=61&merchantId=546556,546556,61,[],24,False,Tüm Ürünler,75f784c3a5eded17f900dbdfe2b38bb2,Tek Ebat,389865576,,False,False,False,False,,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}]",14412,La Perla,3.0,2.0,34.88,34.88,34.88,0,,
1372,4,242638167,Sütlü Kahverengi Venüs Kadın Büst 3'lü Soya Mum Seti %100 Vegan Dekoratif Çikolata Kokulu Mum,"['/ty335/product/media/images/20220217/16/51836036/389865430/1/1_org_zoom.jpg', '/ty335/product/media/images/20220217/16/51836036/389865430/2/2_org_zoom.jpg', '/ty334/product/media/images/20220217/16/51836036/389865430/3/3_org_zoom.jpg']",La Perla Sütlü Kahverengi Venüs Kadın Büst 3'lü Soya Mum Seti %100 Vegan Dekoratif Çikolata Kokulu Mum,18,Ev Dekorasyon,True,210294709,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 34.88, 'buyingPrice': 0, 'originalPrice': 34.88, 'sellingPrice': 34.88}, 'listingId': 'ada8f64bdb6ebe930c9adfdc6fbda3d2', 'campaignId': 61, 'merchantId': 546556, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/la-perla/sutlu-kahverengi-venus-kadin-bust-3-lu-soya-mum-seti-100-vegan-dekoratif-cikolata-kokulu-mum-p-242638167?boutiqueId=61&merchantId=546556,546556,61,[],24,False,Tüm Ürünler,ada8f64bdb6ebe930c9adfdc6fbda3d2,Tek Ebat,389865430,,False,False,False,False,,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}]",14412,La Perla,4.5,2.0,34.88,34.88,34.88,0,,
1373,5,242637991,Pembe Venüs Kadın Büst 3'lü Soya Mum Seti %100 Vegan Dekoratif Moramora Kokulu Mum,"['/ty335/product/media/images/20220217/16/51835815/389865128/1/1_org_zoom.jpg', '/ty333/product/media/images/20220217/16/51835815/389865128/2/2_org_zoom.jpg', '/ty335/product/media/images/20220217/16/51835815/389865128/3/3_org_zoom.jpg']",La Perla Pembe Venüs Kadın Büst 3'lü Soya Mum Seti %100 Vegan Dekoratif Moramora Kokulu Mum,18,Ev Dekorasyon,True,210294546,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 34.88, 'buyingPrice': 0, 'originalPrice': 34.88, 'sellingPrice': 34.88}, 'listingId': '0cd754cded1faf1ef676e1be16771843', 'campaignId': 61, 'merchantId': 546556, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/la-perla/pembe-venus-kadin-bust-3-lu-soya-mum-seti-100-vegan-dekoratif-moramora-kokulu-mum-p-242637991?boutiqueId=61&merchantId=546556,546556,61,[],24,False,Tüm Ürünler,0cd754cded1faf1ef676e1be16771843,Tek Ebat,389865128,,False,False,False,False,,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}]",14412,La Perla,4.0,1.0,34.88,34.88,34.88,0,,
1374,6,242637350,Krem Pembe Ve Kahverengi Venüs Kadın Büst 3lü Soya Mum Seti %100 Vegan Dekoratif Çikolata Kokulu Mum,"['/ty333/product/media/images/20220217/16/51835182/389864397/1/1_org_zoom.jpg', '/ty334/product/media/images/20220217/16/51835182/389864397/2/2_org_zoom.jpg', '/ty335/product/media/images/20220217/16/51835182/389864397/3/3_org_zoom.jpg']",La Perla Krem Pembe Ve Kahverengi Venüs Kadın Büst 3lü Soya Mum Seti %100 Vegan Dekoratif Çikolata Kokulu Mum,18,Ev Dekorasyon,True,210293930,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 33.9, 'buyingPrice': 0, 'originalPrice': 33.9, 'sellingPrice': 33.9}, 'listingId': '63cf9850416ff9d7c24f38819b835594', 'campaignId': 61, 'merchantId': 546556, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/la-perla/krem-pembe-ve-kahverengi-venus-kadin-bust-3lu-soya-mum-seti-100-vegan-dekoratif-cikolata-kokulu-mum-p-242637350?boutiqueId=61&merchantId=546556,546556,61,[],24,False,Tüm Ürünler,63cf9850416ff9d7c24f38819b835594,Tek Ebat,389864397,,False,False,False,False,,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}]",14412,La Perla,4.285714285714286,7.0,33.9,33.9,33.9,0,,
1375,7,647389944,"Soya Mum, %100 Doğal, Vegan, El Yapımı,dekoratif, Kokulu Kalp Mum","['/ty728/product/media/images/20230210/16/279080524/855089701/1/1_org_zoom.jpg', '/ty726/product/media/images/20230210/16/279080524/855089701/2/2_org_zoom.jpg']","Hytte Candle Soya Mum, %100 Doğal, Vegan, El Yapımı,dekoratif, Kokulu Kalp Mum",18,Ev Dekorasyon,True,505164359,False,PRODUCT,"[{'id': '101400'}, {'id': '12'}, {'id': '7'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 32.99, 'buyingPrice': 0, 'originalPrice': 32.99, 'sellingPrice': 32.99}, 'listingId': '39c72c43c1f6799abead728c70312a54', 'campaignId': 61, 'merchantId': 752444, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/hytte-candle/soya-mum-100-dogal-vegan-el-yapimi-dekoratif-kokulu-kalp-mum-p-647389944?boutiqueId=61&merchantId=752444,752444,61,[],0,False,Tüm Ürünler,39c72c43c1f6799abead728c70312a54,Tek Ebat,855089701,,False,False,False,False,,False,[],1786888,Hytte Candle,,,32.99,32.99,32.99,0,,
1376,8,647388586,"Soya Mum, %100 Doğal, Vegan, El Yapımı, Dekoratif, Kokulu Beyaz Kalp Mum","['/ty726/product/media/images/20230210/16/279079109/855087591/1/1_org_zoom.jpg', '/ty728/product/media/images/20230210/16/279079109/855087591/2/2_org_zoom.jpg']","Hytte Candle Soya Mum, %100 Doğal, Vegan, El Yapımı, Dekoratif, Kokulu Beyaz Kalp Mum",18,Ev Dekorasyon,True,505163299,False,PRODUCT,"[{'id': '101400'}, {'id': '12'}, {'id': '7'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 32, 'buyingPrice': 0, 'originalPrice': 32, 'sellingPrice': 32}, 'listingId': 'cf2b51565e54e64439bb0eace297ff86', 'campaignId': 61, 'merchantId': 752444, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/hytte-candle/soya-mum-100-dogal-vegan-el-yapimi-dekoratif-kokulu-beyaz-kalp-mum-p-647388586?boutiqueId=61&merchantId=752444,752444,61,[],0,False,Tüm Ürünler,cf2b51565e54e64439bb0eace297ff86,Tek Ebat,855087591,,False,False,False,False,,False,[],1786888,Hytte Candle,,,32.0,32.0,32.0,0,,
1377,9,647386990,"Soya Mum, %100 Doğal, Vegan, El Yapımı,dekoratif,kokulu Yuvarlak Bubble Mum","['/ty727/product/media/images/20230210/16/279077442/855085131/1/1_org_zoom.jpg', '/ty728/product/media/images/20230210/16/279077442/855085131/2/2_org_zoom.jpg']","Hytte Candle Soya Mum, %100 Doğal, Vegan, El Yapımı,dekoratif,kokulu Yuvarlak Bubble Mum",18,Ev Dekorasyon,True,505162101,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 30, 'buyingPrice': 0, 'originalPrice': 30, 'sellingPrice': 30}, 'listingId': '1562456c67b3f736035ffd6a0040899e', 'campaignId': 61, 'merchantId': 752444, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/hytte-candle/soya-mum-100-dogal-vegan-el-yapimi-dekoratif-kokulu-yuvarlak-bubble-mum-p-647386990?boutiqueId=61&merchantId=752444,752444,61,[],0,False,Tüm Ürünler,1562456c67b3f736035ffd6a0040899e,Tek Ebat,855085131,,False,False,False,False,,False,[],1786888,Hytte Candle,,,30.0,30.0,30.0,0,,
